Date,Time,Relative Time(mS),CPU-ID,Gfx-ID,Host-ID,CPU-Name,CPU-BrandString,Power-IA Core Power(Watts),Power-Integrated Graphics Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),PCH-DTS(Degree C),PCH-PCH Power(Watts),Pkg CState Residency-C2(percent),Pkg CState Residency-C3(percent),Pkg CState Residency-C6(percent),Pkg CState Residency-C7(percent),Pkg CState Residency-C8(percent),Pkg CState Residency-C9(percent),Pkg CState Residency-C10(percent),DDR Info-Memory Frequency(MHz),DDR Info-OLTM Enable,DDR Info-CLTM Enable,DDR Thermal Status-DDR Dimm Thermal Status ch0 dimm0,DDR Thermal Status-DDR Dimm Thermal Status ch0 dimm1,DDR Thermal Status-DDR Dimm Thermal Status ch1 dimm0,DDR Thermal Status-DDR Dimm Thermal Status ch1 dimm1,DDR Power Meter-DDR Energy Status DdrPower(Watts),DDR CLTM Info-MMIO DDR Hottest Absolute(Degree C),DDR RAPL Info-MMIO DDR RAPL TimeWindow1(Seconds),DDR RAPL Info-MMIO DDR RAPL PowerLimit1(Watts),DDR RAPL Info-MMIO DDR RAPL TimeWindow2(Seconds),DDR RAPL Info-MMIO DDR RAPL PowerLimit2(Watts),DDR RAPL Info-DDR Energy Status EWMA,
28/1/2022,16:32:44:100,72304,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.637227,4.183451,1.452128,8.272807,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:115,72319,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.637227,4.183451,1.452128,8.272807,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:131,72335,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.666368,2.659997,1.396711,7.723076,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:146,72350,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.666368,2.659997,1.396711,7.723076,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:160,72364,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,4.215364,8.029076,1.787739,14.032179,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:176,72380,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,4.215364,8.029076,1.787739,14.032179,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:192,72396,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.738932,8.575439,1.149495,25.463867,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:207,72411,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.738932,8.575439,1.149495,25.463867,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:227,72431,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,7.901099,8.194462,1.502252,17.597814,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:257,72461,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,7.901099,8.194462,1.502252,17.597814,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:257,72461,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,7.901099,8.194462,1.502252,17.597814,55,0.297852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:273,72477,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,6.049661,5.909639,1.438515,13.397815,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:289,72493,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,6.049661,5.909639,1.438515,13.397815,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:306,72510,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.962112,8.010864,1.426697,12.399673,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:322,72526,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.962112,8.010864,1.426697,12.399673,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:336,72540,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.462387,6.484985,1.312256,10.259628,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:352,72556,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.462387,6.484985,1.312256,10.259628,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:376,72580,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.338623,8.805339,1.326497,13.470459,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:396,72600,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.338623,8.805339,1.326497,13.470459,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:396,72600,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.338623,8.805339,1.326497,13.470459,54,0.339242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:428,72632,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.641158,5.720659,1.076438,9.438255,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.220703,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:428,72632,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.641158,5.720659,1.076438,9.438255,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.220703,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:447,72651,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.641158,5.720659,1.076438,9.438255,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.220703,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:463,72667,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.994313,4.411286,1.377480,8.783079,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:478,72682,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.994313,4.411286,1.377480,8.783079,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:494,72698,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.191847,8.170835,1.441217,24.803900,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:510,72714,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.191847,8.170835,1.441217,24.803900,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:526,72730,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.995026,8.251190,1.548767,25.794983,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:544,72748,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,15.995026,8.251190,1.548767,25.794983,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:559,72763,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.595689,7.783778,1.556396,12.935863,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:578,72782,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.595689,7.783778,1.556396,12.935863,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:578,72782,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.595689,7.783778,1.556396,12.935863,54,0.323127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:594,72798,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,4.161488,8.062189,1.235500,13.459177,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:609,72813,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,4.161488,8.062189,1.235500,13.459177,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:625,72829,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.654105,6.160852,1.512932,10.327888,53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:640,72844,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.654105,6.160852,1.512932,10.327888,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:662,72866,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.884403,4.475255,1.421528,8.781187,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:677,72881,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.884403,4.475255,1.421528,8.781187,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:694,72898,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.902561,7.378472,1.281738,11.562771,54,1.800537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.831055,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:701,72905,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.902561,7.378472,1.281738,11.562771,54,1.800537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.831055,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:717,72921,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.856445,1.875000,1.203613,5.935059,55,0.321098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.790914,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:735,72939,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.356934,7.063802,1.534017,11.954753,54,0.417074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.517160,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:750,72954,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.529867,8.260091,1.298692,13.088650,54,0.417074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.871745,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:773,72977,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.583822,3.267415,1.444499,7.295736,54,0.252279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.399740,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:773,72977,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.583822,3.267415,1.444499,7.295736,53,0.310262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.399740,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:804,73008,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.215842,2.308721,0.902259,5.426822,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:804,73008,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.215842,2.308721,0.902259,5.426822,54,0.376383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:820,73024,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.258490,8.247622,1.590852,13.096963,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:847,73051,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.626692,6.949289,1.161848,10.737828,54,0.258873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.334054,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:863,73067,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.096517,6.058757,1.318359,10.473633,54,0.240072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.778158,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:865,73069,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.769470,9.967804,1.663208,14.400482,56,0.488281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.701355,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:882,73086,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.601074,15.960693,0.000000,15.930176,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.464844,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:895,73099,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.601074,15.960693,0.000000,15.930176,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,1.464844,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:913,73117,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,5.036385,8.192493,2.463261,15.692139,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,3.540039,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:927,73131,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,5.036385,8.192493,2.463261,15.692139,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,3.540039,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:943,73147,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.020256,3.370716,0.908452,7.299423,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.793457,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:958,73162,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.020256,3.370716,0.908452,7.299423,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.793457,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:974,73178,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.862746,8.438603,1.293552,12.594900,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:44:991,73195,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.862746,8.438603,1.293552,12.594900,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:16,73220,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.674450,6.366152,1.540675,10.581277,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:16,73220,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.674450,6.366152,1.540675,10.581277,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:38,73242,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.674450,6.366152,1.540675,10.581277,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:59,73263,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.546594,5.993133,1.060973,9.600700,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:73,73277,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,2.546594,5.993133,1.060973,9.600700,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:88,73292,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.034319,7.695661,1.539830,12.269810,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
28/1/2022,16:32:45:110,73314,0x806E,0x9B41,0x9B61,CometLake U Intel Core Processor,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,3.034319,7.695661,1.539830,12.269810,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2133,0,0,COLD,COLD,COLD,COLD,0.000000,48.000000,0.000977,0.000000,1.250000,27.750000,0.000000,
